,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
15856,3,0,0,2,1,0,4,141,2018,5,18,0,0,0,0,115.61,1,0
15857,1,0,2,1,0,0,1,76,2018,7,24,1,0,0,0,94.0,0,0
15858,3,0,2,1,1,0,4,41,2018,8,13,1,0,0,0,168.3,2,0
15859,2,0,2,2,1,0,1,131,2018,10,21,1,0,0,0,86.9,1,0
15860,1,0,0,2,1,0,4,57,2018,10,14,1,0,0,0,139.5,1,1
15861,3,0,2,1,1,0,4,67,2018,4,3,1,0,0,0,128.7,1,1
15862,2,0,2,2,1,0,1,40,2018,8,5,1,0,0,0,125.1,1,0
15863,2,0,0,2,0,0,1,132,2018,11,25,1,0,0,0,79.2,0,0
15864,2,0,2,4,1,0,1,120,2018,9,14,1,0,0,0,129.6,0,1
15865,1,0,0,1,1,1,1,7,2018,11,9,2,1,3,20,67.0,0,0
15866,2,0,1,2,1,1,1,9,2018,8,15,1,0,0,0,159.0,2,0
15867,2,2,0,1,1,0,7,116,2018,8,12,1,0,0,0,202.74,1,1
15868,2,0,2,1,1,0,1,14,2017,12,5,0,0,0,0,38.67,0,0
15869,3,0,2,2,1,0,4,10,2018,4,29,1,0,0,0,172.0,2,0
15870,2,0,2,3,1,0,1,24,2018,10,16,0,0,0,0,85.0,0,0
15871,1,0,0,1,1,0,1,15,2018,2,19,2,0,0,0,81.0,0,0
15872,2,0,0,4,2,0,1,296,2018,9,21,0,0,0,0,117.0,1,1
15873,2,0,2,0,1,0,1,15,2018,9,11,1,0,0,0,109.0,1,0
15874,2,0,0,2,2,0,1,377,2018,10,14,0,0,0,0,115.0,1,1
15875,3,0,2,3,1,0,1,77,2018,4,10,1,0,0,0,100.84,3,0
15876,2,0,1,4,1,0,1,26,2018,3,7,0,0,0,0,87.0,0,0
15877,2,0,0,2,1,0,1,29,2018,10,5,1,0,0,0,152.0,2,0
15878,3,0,1,1,1,0,4,6,2018,4,16,1,0,0,0,152.0,0,1
15879,2,0,0,2,0,0,1,17,2018,11,25,1,0,0,0,88.0,0,1
15880,1,0,0,2,0,0,1,14,2018,11,8,1,0,0,0,134.75,1,0
15881,1,0,2,3,2,0,1,137,2018,12,24,1,0,0,0,117.3,2,0
15882,2,0,0,3,0,0,1,209,2018,10,5,1,0,0,0,98.1,1,1
15883,2,0,1,2,1,0,1,305,2018,11,4,0,0,0,0,89.0,0,1
15884,3,0,0,4,1,0,4,74,2018,9,14,1,0,0,0,168.3,0,0
15885,1,0,0,1,0,0,1,0,2018,10,15,1,0,0,0,140.0,0,0
15886,2,1,0,2,1,0,1,44,2018,10,28,0,0,0,0,100.0,0,0
15887,2,0,2,5,1,0,4,85,2018,4,7,1,0,0,0,97.02,2,0
15888,2,0,0,3,1,0,1,112,2018,9,15,1,0,0,0,94.81,1,0
15889,2,0,2,0,0,0,1,35,2018,3,27,1,0,0,0,107.1,1,0
15890,2,0,0,4,1,0,1,147,2018,5,4,1,0,0,0,101.7,0,1
15891,2,0,0,2,1,0,1,70,2018,11,25,0,0,0,0,75.0,0,0
15892,1,0,1,0,1,0,1,10,2018,6,27,2,1,0,9,65.0,1,0
15893,2,0,0,2,2,0,1,320,2018,8,18,0,0,0,0,115.0,1,1
15894,3,0,2,2,1,0,4,103,2018,12,9,1,0,0,0,119.0,1,1
15895,2,0,2,1,1,0,4,172,2018,8,21,0,0,0,0,82.45,1,0
15896,2,0,2,2,1,0,1,73,2018,4,2,0,0,0,0,80.75,0,0
15897,1,0,0,3,1,0,1,151,2018,1,19,0,0,0,0,80.0,0,0
15898,1,0,0,1,1,0,1,7,2018,11,29,1,0,0,0,103.0,0,0
15899,2,0,0,2,1,0,1,30,2018,6,2,0,0,0,0,140.0,0,0
15900,2,0,0,4,1,0,1,270,2018,4,20,0,0,0,0,80.0,0,0
15901,2,0,1,5,1,0,1,0,2018,8,9,1,0,0,0,170.0,1,0
15902,2,0,0,2,1,0,1,17,2017,12,18,1,0,0,0,87.0,1,0
15903,2,0,1,3,1,0,1,66,2018,10,17,1,0,0,0,118.8,1,0
15904,2,0,1,3,1,0,1,66,2018,11,7,1,0,0,0,179.1,2,0
15905,2,0,0,2,2,0,1,265,2018,6,24,0,0,0,0,115.0,1,1
15906,2,0,0,2,2,0,1,377,2018,10,14,0,0,0,0,115.0,1,1
15907,2,0,0,1,1,0,1,105,2018,4,6,0,0,0,0,75.0,0,1
15908,2,0,2,1,1,0,1,117,2018,3,12,0,0,0,0,55.0,0,0
15909,2,0,0,1,1,0,1,0,2018,8,16,1,0,0,0,207.0,1,0
15910,2,0,2,1,2,0,1,131,2017,8,15,0,0,0,0,94.5,0,0
15911,2,2,4,7,1,0,6,16,2018,12,10,1,0,0,0,133.6,0,0
15912,1,0,2,3,1,0,1,115,2018,2,27,0,0,0,0,75.0,0,0
15913,2,2,2,2,2,0,6,31,2018,12,3,1,0,0,0,237.75,0,0
15914,1,0,1,2,1,0,1,14,2017,10,19,1,0,0,0,120.0,1,0
15915,1,0,0,1,0,0,1,12,2018,7,20,1,0,0,0,89.0,0,1
15916,2,0,0,1,0,0,1,46,2018,11,22,1,0,0,0,79.2,0,1
15917,2,0,0,2,2,0,1,102,2017,10,16,0,0,0,0,109.0,0,0
15918,2,0,2,4,0,0,1,66,2018,5,5,0,0,0,0,85.0,0,0
15919,1,0,0,5,1,0,1,28,2018,12,20,1,0,0,0,74.8,0,1
15920,3,0,2,6,1,0,1,132,2018,7,12,0,0,0,0,96.9,1,0
15921,2,0,0,4,1,0,1,204,2017,8,12,1,0,0,0,76.5,3,0
15922,2,0,1,2,0,0,1,61,2018,11,4,1,0,0,0,79.2,1,1
15923,2,1,1,2,1,0,1,68,2018,10,10,1,0,0,0,136.3,1,0
15924,2,0,0,3,1,0,4,172,2018,8,25,1,0,0,0,109.8,0,1
15925,1,0,0,2,1,0,1,192,2018,6,24,0,0,0,0,95.0,0,0
15926,2,0,0,4,1,0,1,16,2018,11,16,0,0,0,0,68.0,1,0
15927,2,0,0,1,1,0,1,56,2018,6,8,0,0,0,0,120.0,0,0
15928,2,0,2,1,0,0,1,108,2018,12,10,1,0,0,0,79.2,1,1
15929,2,2,0,4,1,0,6,21,2018,6,1,1,0,0,0,175.95,2,0
15930,2,0,0,3,1,0,1,122,2018,12,8,1,0,0,0,68.0,0,0
15931,2,0,2,1,1,0,1,57,2018,10,30,1,0,0,0,103.8,1,0
15932,1,0,0,2,2,0,1,102,2017,10,16,0,0,0,0,80.0,0,1
15933,1,0,0,3,1,0,1,151,2018,1,19,0,0,0,0,70.0,0,0
15934,2,0,0,2,2,0,1,273,2017,7,17,0,0,0,0,109.0,0,1
15935,1,0,0,1,0,0,1,37,2018,5,13,1,0,0,0,116.1,0,1
15936,2,0,0,3,1,0,1,12,2017,8,5,2,0,0,0,65.0,0,0
15937,2,0,1,2,1,0,1,256,2017,9,14,0,0,0,0,76.67,0,0
15938,2,0,2,3,1,0,4,60,2018,3,5,1,0,0,0,84.45,0,0
15939,1,0,2,1,1,0,1,116,2018,2,28,0,0,0,0,61.0,0,1
15940,2,0,0,2,2,0,1,377,2018,10,14,0,0,0,0,115.0,1,1
15941,1,0,1,3,1,0,1,35,2018,11,7,1,0,0,0,174.25,1,0
15942,3,0,1,3,1,0,1,100,2018,5,2,1,0,0,0,132.18,0,1
15943,1,0,0,1,0,0,1,1,2018,3,30,1,0,0,0,89.0,1,0
15944,2,0,1,4,1,0,1,275,2018,10,5,0,0,0,0,90.0,0,1
15945,2,0,0,3,1,0,6,21,2017,9,16,1,0,0,0,161.33,0,0
15946,2,0,0,1,1,0,1,7,2018,2,27,1,0,0,0,92.0,1,0
15947,2,1,0,4,2,0,1,91,2018,5,4,0,0,0,0,127.5,1,0
15948,2,2,2,2,1,0,6,190,2018,9,30,1,0,0,0,175.1,1,1
15949,2,0,0,2,1,0,1,122,2018,4,15,0,0,0,0,85.0,0,1
15950,1,0,1,2,1,0,1,34,2018,11,7,1,0,0,0,169.2,0,0
15951,2,0,1,3,1,0,1,18,2018,9,26,1,0,0,0,149.0,2,0
15952,2,0,2,3,1,0,4,29,2018,5,19,1,0,0,0,136.32,1,0
15953,2,0,2,3,1,0,1,32,2018,11,10,1,0,0,0,91.05,1,0
15954,2,0,2,3,0,0,1,127,2018,4,16,1,0,0,0,55.9,1,0
15955,2,0,2,2,1,0,4,44,2018,10,14,1,0,0,0,148.28,2,0
15956,2,0,1,0,1,0,1,19,2018,6,12,1,0,0,0,94.35,1,0
15957,2,0,0,4,1,0,4,112,2018,12,6,1,0,0,0,97.75,1,1
15958,2,0,2,1,1,0,1,16,2018,1,17,1,0,0,0,71.6,2,0
15959,2,0,0,3,0,0,1,5,2017,9,1,1,0,0,0,96.0,0,0
15960,1,0,0,1,1,1,1,2,2018,5,11,2,1,0,4,67.0,1,0
15961,2,0,0,3,0,0,1,63,2018,11,10,1,0,0,0,118.33,3,0
15962,2,0,1,4,1,0,1,117,2018,7,27,0,0,0,0,72.25,1,0
15963,2,0,2,2,1,0,1,17,2018,10,7,1,0,0,0,117.04,1,0
15964,2,0,0,1,1,0,1,31,2017,10,2,1,0,0,0,111.6,1,1
15965,2,0,0,3,1,0,1,8,2017,8,13,1,0,0,0,90.0,2,0
15966,2,0,0,1,0,0,1,115,2018,10,13,1,0,0,0,108.0,0,1
15967,2,0,2,1,2,0,1,2,2017,8,1,0,0,0,0,94.5,0,1
15968,2,0,0,2,2,0,4,60,2018,9,29,1,0,0,0,149.77,1,0
15969,2,0,1,2,1,0,1,31,2018,9,16,0,0,0,0,75.0,0,0
15970,1,0,0,3,1,0,1,58,2018,1,27,0,0,0,0,81.0,0,0
15971,1,0,0,1,1,0,1,15,2018,2,19,2,0,0,0,81.0,0,0
15972,2,0,0,2,1,0,1,86,2017,9,24,0,0,0,0,105.0,0,0
15973,1,0,1,2,1,0,1,114,2018,7,1,0,0,0,0,75.0,0,1
15974,2,0,0,2,0,0,1,9,2018,9,15,1,0,0,0,149.0,1,1
15975,2,0,0,2,2,0,1,0,2017,8,14,0,0,0,0,109.0,0,0
15976,2,0,0,2,1,0,1,122,2018,4,15,0,0,0,0,85.0,0,1
15977,2,0,0,3,1,0,4,35,2018,2,11,1,0,0,0,89.3,1,0
15978,2,0,1,3,0,0,1,220,2018,10,20,1,0,0,0,80.75,1,0
15979,2,0,2,1,0,0,1,121,2018,4,30,1,0,0,0,91.5,0,0
15980,2,0,1,2,1,0,4,6,2018,8,15,1,0,0,0,180.67,1,0
15981,3,0,1,3,1,0,4,148,2018,8,15,1,0,0,0,136.43,1,1
15982,2,0,0,2,2,0,1,39,2017,8,14,0,0,0,0,109.0,0,0
15983,2,0,2,1,2,0,1,145,2017,8,29,0,0,0,0,94.5,0,0
15984,2,0,0,2,1,0,1,68,2017,9,29,0,0,0,0,65.0,0,0
15985,2,0,1,1,1,0,1,159,2018,4,9,0,0,0,0,70.0,1,0
15986,2,1,1,3,1,0,1,91,2018,8,1,1,0,0,0,134.1,2,0
15987,1,0,0,2,1,0,1,167,2018,10,5,0,0,0,0,78.2,0,1
15988,1,0,0,3,1,0,1,166,2018,11,1,0,0,0,0,110.0,0,1
15989,2,0,0,3,1,0,1,76,2017,11,19,1,0,0,0,72.25,2,0
15990,1,0,1,2,1,0,1,114,2018,7,1,0,0,0,0,75.0,0,1
15991,2,0,0,1,1,0,1,15,2017,9,17,1,0,0,0,95.48,1,0
15992,2,0,1,1,1,0,1,32,2018,6,20,1,0,0,0,103.35,1,0
15993,2,0,2,5,1,0,1,69,2017,7,22,1,0,0,0,76.5,2,1
15994,2,0,1,1,1,0,1,188,2018,8,13,1,0,0,0,105.3,0,1
15995,1,0,2,4,1,0,1,245,2018,7,6,0,0,0,0,110.0,0,1
15996,2,0,0,5,1,0,1,140,2017,12,29,0,0,0,0,70.0,0,0
15997,2,0,1,3,1,0,1,157,2018,3,24,1,0,0,0,106.2,2,1
15998,1,0,0,2,1,0,4,44,2018,3,17,1,0,0,0,103.95,0,0
15999,2,0,0,1,1,0,1,63,2017,10,15,1,0,0,0,89.25,2,0
16000,1,0,1,2,1,0,1,10,2018,2,19,0,0,0,0,69.0,0,0
16001,2,0,0,1,1,0,1,105,2018,4,6,0,0,0,0,75.0,0,1
16002,2,0,2,5,1,1,1,140,2018,4,16,0,0,0,0,89.75,0,0
16003,2,0,1,5,1,0,1,41,2018,12,27,0,0,0,0,70.0,0,0
16004,2,1,0,3,1,0,1,86,2018,12,8,1,0,0,0,122.0,0,1
16005,2,0,0,2,1,0,4,59,2018,12,29,1,0,0,0,131.4,1,0
16006,1,0,0,3,2,0,1,71,2018,5,10,0,0,0,0,98.0,0,0
16007,3,0,0,1,1,0,4,115,2018,8,6,1,0,0,0,146.7,0,1
16008,2,0,0,2,1,0,1,64,2018,5,17,2,0,0,0,140.0,0,1
16009,2,0,0,2,1,0,1,177,2018,6,3,0,0,0,0,100.0,0,1
16010,2,0,2,1,1,0,1,83,2018,11,20,1,0,0,0,93.6,0,1
16011,1,0,0,1,0,0,1,0,2018,6,22,1,0,0,0,129.0,1,0
16012,2,0,2,2,1,0,1,212,2018,10,9,1,0,0,0,75.23,0,1
16013,1,0,0,1,1,0,1,28,2017,12,18,2,0,0,0,65.0,0,0
16014,2,0,0,5,1,0,1,148,2018,7,19,1,0,0,0,79.2,1,0
16015,3,0,0,2,1,0,4,141,2018,9,23,1,0,0,0,163.8,1,0
16016,2,0,1,4,2,0,1,35,2018,10,31,0,0,0,0,105.0,0,0
16017,3,0,2,3,2,0,1,86,2018,5,22,1,0,0,0,198.9,2,0
16018,3,0,1,0,1,0,4,134,2018,8,7,1,0,0,0,146.7,0,1
16019,2,0,1,0,1,0,1,87,2018,6,26,1,0,0,0,96.3,0,1
16020,1,0,1,0,1,0,1,3,2018,7,11,2,1,0,1,65.0,0,0
16021,3,0,4,5,2,0,4,114,2018,7,17,1,0,0,0,191.0,0,1
16022,1,0,1,2,1,0,1,3,2018,1,18,2,1,0,8,66.0,0,0
16023,2,0,2,3,1,0,1,86,2018,6,17,1,0,0,0,126.9,1,0
16024,3,0,1,0,1,1,5,44,2018,11,21,1,0,0,0,131.4,0,0
16025,2,0,0,2,1,0,1,130,2018,11,25,1,0,0,0,90.0,2,0
16026,2,0,0,4,1,0,4,58,2018,6,28,1,0,0,0,131.4,1,0
16027,2,0,1,1,1,0,2,36,2018,2,15,1,0,0,0,69.52,0,0
16028,1,0,0,2,2,0,1,69,2017,9,22,0,0,0,0,83.0,0,0
16029,2,0,2,2,1,0,1,17,2018,11,18,1,0,0,0,107.5,0,0
16030,2,3,0,1,1,0,2,4,2017,12,11,4,0,0,0,0.0,0,0
16031,2,0,1,4,1,0,1,5,2018,10,17,1,0,0,0,160.0,2,0
16032,1,0,0,2,2,0,1,346,2018,9,13,0,0,0,0,90.0,0,1
16033,1,0,0,1,1,0,1,7,2017,9,29,1,0,0,0,195.7,0,0
16034,2,0,0,1,1,0,1,45,2018,4,28,1,0,0,0,106.2,1,0
16035,2,0,2,2,1,0,4,140,2018,6,19,1,0,0,0,127.71,1,0
16036,1,0,0,1,1,0,1,4,2018,3,11,2,0,0,0,90.0,0,0
16037,2,0,0,1,1,0,1,26,2018,10,29,1,0,0,0,130.0,1,0
16038,2,0,2,1,2,0,1,117,2017,8,1,0,0,0,0,94.5,0,0
16039,2,0,2,1,1,0,1,197,2018,10,8,1,0,0,0,108.9,0,1
16040,1,0,1,0,1,0,1,4,2018,1,10,1,0,0,0,82.0,0,0
16041,2,0,0,4,1,0,1,333,2018,12,21,1,0,0,0,73.95,0,1
16042,2,0,0,1,1,0,1,105,2018,4,6,0,0,0,0,75.0,0,1
16043,2,0,1,4,1,0,1,61,2017,10,19,1,0,0,0,89.25,2,0
16044,2,0,2,2,1,0,1,35,2018,2,7,1,0,0,0,80.3,1,0
16045,2,0,2,3,1,0,1,54,2018,12,25,1,0,0,0,72.63,2,0
16046,1,0,2,1,1,0,1,116,2018,2,28,0,0,0,0,61.0,0,1
16047,2,0,2,5,1,0,1,226,2018,8,8,1,0,0,0,90.95,1,0
16048,2,0,0,3,2,0,1,7,2018,2,11,0,0,0,0,116.0,1,0
16049,1,0,1,3,1,0,1,118,2018,6,6,0,0,0,0,110.0,0,0
16050,2,0,0,3,1,0,1,213,2018,6,7,0,0,0,0,130.0,0,1
16051,2,0,0,3,1,0,1,87,2018,4,26,1,0,0,0,96.3,2,0
16052,1,0,1,2,1,0,4,12,2018,10,24,3,1,0,5,110.0,0,0
16053,2,0,2,1,1,0,4,24,2018,12,31,1,0,0,0,137.33,1,0
16054,1,0,2,3,1,0,1,219,2017,9,4,0,0,0,0,74.0,0,0
16055,3,0,2,3,1,0,4,5,2018,3,26,1,0,0,0,163.0,1,0
16056,2,0,2,1,0,0,1,1,2018,2,20,1,0,0,0,81.0,0,0
16057,2,0,1,0,0,0,1,3,2018,11,21,1,0,0,0,95.0,0,1
16058,3,0,2,2,1,0,4,39,2018,9,9,1,0,0,0,168.3,1,0
16059,2,0,0,4,1,0,1,92,2017,10,7,0,0,0,0,70.0,0,0
16060,2,0,1,1,1,0,1,169,2018,8,22,1,0,0,0,105.3,1,1
16061,2,1,0,2,1,0,4,110,2018,5,13,1,0,0,0,121.59,1,0
16062,1,0,2,1,1,0,1,1,2018,2,28,0,0,0,0,60.0,0,1
16063,2,2,0,2,1,0,6,155,2018,8,26,1,0,0,0,143.07,2,1
16064,2,0,0,1,1,0,1,5,2017,10,21,1,0,0,0,0.0,0,0
16065,2,0,0,2,2,0,1,320,2018,8,18,0,0,0,0,115.0,1,1
16066,1,0,1,1,1,0,1,0,2018,1,18,0,0,0,0,64.5,0,0
16067,2,1,0,1,1,0,1,45,2018,6,1,1,0,0,0,125.1,2,0
16068,2,0,0,1,2,0,1,48,2017,9,11,0,0,0,0,104.0,0,0
16069,2,0,1,2,0,0,1,75,2018,4,18,0,0,0,0,72.25,0,0
16070,2,0,0,1,1,0,1,7,2018,6,30,1,0,0,0,151.0,1,0
16071,1,0,2,1,1,0,4,52,2018,5,15,1,0,0,0,140.4,1,0
16072,2,0,0,1,0,0,1,60,2018,3,10,1,0,0,0,76.5,0,1
16073,1,0,0,3,1,0,1,131,2018,5,5,1,0,0,0,99.9,0,1
16074,2,0,1,2,1,0,1,81,2018,12,16,0,0,0,0,75.0,0,0
16075,2,0,3,9,1,0,4,134,2018,7,13,1,0,0,0,113.62,1,0
16076,2,2,0,1,1,0,6,1,2018,6,3,1,0,0,0,221.0,0,1
16077,2,1,2,3,1,0,1,8,2018,3,17,1,0,0,0,133.4,2,0
16078,2,0,1,3,1,0,1,211,2018,8,25,1,0,0,0,90.95,0,1
16079,2,0,1,0,1,0,1,19,2018,9,19,0,0,0,0,118.15,0,1
16080,2,0,1,0,1,0,1,191,2018,5,15,1,0,0,0,106.2,1,1
16081,2,0,1,1,1,1,4,66,2018,3,19,1,0,0,0,114.3,1,0
16082,2,0,0,4,1,0,1,104,2018,5,4,1,0,0,0,111.78,0,1
16083,2,0,2,2,1,1,2,18,2017,12,4,1,0,0,0,93.88,0,0
16084,2,1,0,1,1,0,1,2,2018,8,17,1,0,0,0,100.1,2,0
16085,2,0,0,1,1,0,4,37,2018,7,1,1,0,0,0,131.4,0,1
16086,2,0,1,0,1,0,1,74,2018,10,3,1,0,0,0,91.48,1,0
16087,2,0,0,1,1,0,1,3,2017,10,22,1,0,0,0,97.02,0,0
16088,2,0,2,3,1,0,1,62,2018,1,17,0,0,0,0,57.0,1,0
16089,2,0,2,6,1,0,1,174,2018,7,26,1,0,0,0,99.45,1,0
16090,1,0,1,2,1,0,3,66,2017,10,9,0,0,0,0,65.0,0,0
16091,2,0,1,2,1,0,1,39,2017,11,13,1,0,0,0,96.3,2,0
16092,1,0,0,2,1,0,1,103,2018,4,19,0,0,0,0,115.0,0,1
16093,1,0,1,0,1,0,1,4,2018,1,4,1,0,0,0,76.0,1,0
16094,2,0,0,3,1,0,1,193,2017,10,15,0,0,0,0,65.0,0,1
16095,2,0,2,1,1,0,4,42,2018,10,2,1,0,0,0,107.41,1,0
16096,2,0,0,3,1,0,4,107,2018,4,14,1,0,0,0,102.3,1,1
16097,1,0,1,1,1,0,1,5,2018,7,18,2,1,3,38,65.0,2,0
16098,2,0,1,2,1,0,4,110,2018,10,28,1,0,0,0,104.4,1,0
16099,2,1,1,1,1,0,1,0,2018,1,30,1,0,0,0,110.5,2,0
16100,2,0,2,5,1,0,4,141,2018,7,5,0,0,0,0,82.45,1,0
16101,2,1,0,1,1,0,1,159,2018,8,26,1,0,0,0,112.5,0,1
16102,2,0,0,4,1,0,4,97,2017,12,30,0,0,0,0,61.0,0,0
16103,1,0,1,3,1,0,4,40,2018,9,26,1,0,0,0,149.4,2,0
16104,2,0,0,3,1,0,1,3,2018,3,24,1,0,0,0,147.67,0,1
16105,1,0,1,1,1,0,1,49,2018,3,14,1,0,0,0,76.5,0,1
16106,2,0,0,1,1,0,1,82,2018,12,23,1,0,0,0,93.6,1,0
16107,3,0,1,3,2,0,4,136,2018,8,8,1,0,0,0,198.0,0,1
16108,2,0,0,4,1,0,1,8,2017,9,9,0,0,0,0,54.75,0,0
16109,2,1,2,3,1,0,1,14,2018,3,19,1,0,0,0,146.2,2,0
16110,2,0,1,2,1,0,1,111,2017,7,6,1,0,0,0,76.5,1,1
16111,2,0,1,3,1,0,1,4,2018,6,6,0,0,0,0,120.0,1,0
16112,2,0,0,3,1,0,1,69,2018,10,25,1,0,0,0,69.99,0,1
16113,2,0,2,3,1,0,1,65,2018,4,1,1,0,0,0,88.91,1,0
16114,3,0,0,2,1,0,4,130,2018,6,9,1,0,0,0,159.3,0,1
16115,1,0,2,0,1,0,1,61,2017,10,4,0,0,0,0,73.0,0,0
16116,2,0,1,1,1,0,1,0,2017,9,7,1,0,0,0,133.5,1,0
16117,2,0,2,2,1,0,1,102,2018,3,25,0,0,0,0,58.0,0,0
16118,2,0,1,2,1,0,1,131,2018,7,4,1,0,0,0,105.3,1,0
16119,2,0,2,0,1,0,4,65,2018,4,24,1,0,0,0,118.8,1,0
16120,2,0,2,4,1,0,1,68,2018,3,23,0,0,0,0,61.5,0,0
16121,2,0,1,2,1,0,1,230,2018,9,2,1,0,0,0,96.3,1,0
16122,2,0,0,1,1,0,1,8,2017,11,4,1,0,0,0,83.0,0,0
16123,2,0,0,1,0,0,1,1,2018,2,26,1,0,0,0,79.0,0,0
16124,2,0,0,1,1,0,1,46,2017,9,18,1,0,0,0,94.5,0,0
16125,2,0,1,1,1,0,1,188,2018,8,13,1,0,0,0,105.3,0,1
16126,2,0,2,6,1,0,1,248,2018,8,2,0,0,0,0,72.25,0,0
16127,1,0,0,3,2,0,1,36,2017,10,13,0,0,0,0,91.0,0,0
16128,1,0,0,2,1,0,1,21,2017,12,17,2,0,0,0,65.0,0,0
16129,1,0,1,1,2,0,1,301,2018,7,30,0,0,0,0,90.0,0,0
16130,1,0,0,3,1,0,1,276,2018,9,22,0,0,0,0,95.67,0,0
16131,2,0,0,1,0,0,1,157,2018,8,3,1,0,0,0,94.5,0,1
16132,2,0,2,5,1,0,1,167,2018,7,23,1,0,0,0,99.45,0,1
16133,2,0,0,1,1,0,4,2,2018,6,11,1,0,0,0,136.0,1,0
16134,1,0,2,1,1,0,1,1,2018,2,28,0,0,0,0,60.0,0,1
16135,2,0,1,4,0,0,1,109,2018,7,4,1,0,0,0,97.75,0,0
16136,2,0,0,5,1,0,1,32,2018,10,25,0,0,0,0,85.0,1,0
16137,2,0,1,2,1,0,1,418,2018,9,26,0,0,0,0,75.0,0,1
16138,2,0,2,2,1,0,1,74,2018,7,23,0,0,0,0,81.25,0,0
16139,1,0,0,2,1,0,1,5,2017,9,9,1,0,0,0,114.0,2,0
16140,2,0,2,4,0,0,1,1,2018,2,11,1,0,0,0,79.0,0,0
16141,1,0,0,1,0,0,1,1,2018,6,15,1,0,0,0,95.48,1,0
16142,2,0,0,2,1,0,4,64,2018,5,27,1,0,0,0,140.4,0,1
16143,2,0,0,2,1,0,1,245,2018,6,17,0,0,0,0,75.0,0,1
16144,2,0,0,4,2,0,1,58,2017,12,23,0,0,0,0,58.3,0,0
16145,2,0,1,4,2,0,1,49,2017,12,28,1,0,0,0,145.61,1,0
16146,2,0,0,1,2,0,1,94,2018,7,28,1,0,0,0,139.5,0,0
16147,2,0,1,2,1,0,1,273,2018,5,13,0,0,0,0,95.0,0,1
16148,2,0,0,3,1,0,1,304,2018,11,3,0,0,0,0,89.0,0,1
16149,2,0,1,2,1,0,1,78,2018,3,7,0,0,0,0,65.58,0,0
16150,3,0,0,2,1,0,1,128,2018,7,8,1,0,0,0,146.7,2,0
16151,2,0,1,0,1,0,1,5,2018,8,21,1,0,0,0,167.0,0,1
16152,2,0,2,3,1,0,1,333,2018,12,10,1,0,0,0,73.95,0,1
16153,2,0,1,4,1,0,1,47,2018,11,21,1,0,0,0,68.07,1,0
16154,2,0,1,4,1,0,4,74,2018,10,19,1,0,0,0,101.87,2,0
16155,2,0,2,1,1,0,1,8,2018,8,6,1,0,0,0,151.0,0,1
16156,2,2,0,4,1,0,6,101,2018,6,1,1,0,0,0,187.85,0,1
16157,2,2,0,3,1,0,4,193,2018,12,29,1,0,0,0,110.7,0,0
16158,1,0,1,1,1,0,1,3,2018,4,18,0,0,0,0,70.0,0,0
16159,2,0,0,4,2,0,4,49,2018,3,30,1,0,0,0,130.9,1,1
16160,2,0,0,2,2,0,1,292,2018,7,21,0,0,0,0,115.0,0,1
16161,2,1,1,2,1,0,4,68,2018,5,13,1,0,0,0,140.4,0,1
16162,2,0,0,2,2,0,1,320,2018,8,18,0,0,0,0,115.0,1,1
16163,2,0,2,2,1,0,1,141,2018,5,15,1,0,0,0,104.55,1,0
16164,2,0,1,3,0,0,1,2,2018,1,4,1,0,0,0,75.0,0,0
16165,2,0,2,4,1,1,4,5,2017,10,28,1,0,0,0,129.65,0,0
16166,2,0,1,5,1,0,1,261,2018,12,26,1,0,0,0,79.62,1,1
16167,1,0,0,4,2,0,1,100,2018,9,28,0,0,0,0,110.0,0,0
16168,2,0,2,5,1,0,1,181,2018,8,6,1,0,0,0,72.75,1,0
16169,2,0,2,1,1,0,1,128,2018,7,2,1,0,0,0,96.3,1,0
16170,2,0,0,2,2,0,1,377,2018,10,14,0,0,0,0,115.0,1,1
16171,2,0,2,5,1,0,1,41,2018,12,27,0,0,0,0,69.29,0,0
16172,1,0,1,2,1,0,5,7,2018,9,12,0,0,0,0,65.0,1,0
16173,2,0,0,1,0,0,1,125,2018,6,9,1,0,0,0,116.1,0,0
16174,2,0,2,5,1,0,1,18,2017,8,29,1,0,0,0,98.57,2,1
16175,2,0,2,2,1,0,1,17,2018,6,18,1,0,0,0,141.0,2,0
16176,2,0,1,2,1,0,1,96,2018,4,18,1,0,0,0,87.3,1,0
16177,2,0,2,5,0,0,1,6,2017,9,20,1,0,0,0,138.57,1,0
16178,2,0,1,2,1,0,1,267,2018,9,30,0,0,0,0,95.0,0,1
16179,1,0,0,1,1,0,1,28,2017,10,29,0,0,0,0,130.0,0,0
16180,2,0,1,3,1,0,1,22,2017,9,10,1,0,0,0,147.75,2,0
16181,2,2,0,3,1,0,2,8,2017,12,15,1,0,0,0,160.83,0,0
16182,2,0,0,4,1,0,1,2,2018,3,9,1,0,0,0,105.0,1,0
16183,2,0,2,2,1,0,1,29,2017,10,4,0,0,0,0,46.54,0,0
16184,2,0,0,2,1,0,1,22,2017,9,18,1,0,0,0,124.0,1,1
